filename,region,genotype,seedling,zslice,total_area,integrated_intensity,mean_intensity
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling2_meristem_29slices/h2b-istl345_11_seedling2_meristem_29slices_z29c1.tif,meristem,mutant,2,29,3020.0,143907.0,47.65132450331126
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z01c1.tif,meristem,mutant,3,1,170147.0,7425150.0,43.639617507214346
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z02c1.tif,meristem,mutant,3,2,194421.0,7434453.0,38.23894023793726
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z03c1.tif,meristem,mutant,3,3,276153.0,7664057.0,27.752937683095965
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z04c1.tif,meristem,mutant,3,4,191050.0,7255330.0,37.97607956032452
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z05c1.tif,meristem,mutant,3,5,165850.0,6779358.0,40.87644256858607
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z06c1.tif,meristem,mutant,3,6,125208.0,6393341.0,51.06176122931442
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z07c1.tif,meristem,mutant,3,7,144677.0,6987563.0,48.29767689404674
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z08c1.tif,meristem,mutant,3,8,139170.0,6473942.0,46.518229503484946
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z09c1.tif,meristem,mutant,3,9,151446.0,6409277.0,42.32054329596028
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z10c1.tif,meristem,mutant,3,10,179279.0,7024338.0,39.18104183981392
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z11c1.tif,meristem,mutant,3,11,188643.0,7157325.0,37.941110987420686
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z12c1.tif,meristem,mutant,3,12,135527.0,6111447.0,45.093944380086626
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z13c1.tif,meristem,mutant,3,13,111706.0,5388203.0,48.235573738205645
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z14c1.tif,meristem,mutant,3,14,116334.0,5334250.0,45.85288909519143
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z15c1.tif,meristem,mutant,3,15,128895.0,5171721.0,40.123519143488885
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z16c1.tif,meristem,mutant,3,16,82397.0,3596007.0,43.64245057465684
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z17c1.tif,meristem,mutant,3,17,119744.0,3620417.0,30.23464223677178
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z18c1.tif,meristem,mutant,3,18,137173.0,3796087.0,27.67371858893514
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z19c1.tif,meristem,mutant,3,19,93196.0,3034092.0,32.556032447744535
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z20c1.tif,meristem,mutant,3,20,94316.0,2667287.0,28.280323593027695
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z21c1.tif,meristem,mutant,3,21,98941.0,3317903.0,33.53415671966121
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z22c1.tif,meristem,mutant,3,22,77455.0,2528867.0,32.649499709508746
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z23c1.tif,meristem,mutant,3,23,76324.0,2214921.0,29.019980608982756
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z24c1.tif,meristem,mutant,3,24,58435.0,1823706.0,31.209138358860272
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z25c1.tif,meristem,mutant,3,25,40027.0,1298477.0,32.44002798111275
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z26c1.tif,meristem,mutant,3,26,41547.0,1133849.0,27.29075504849929
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z27c1.tif,meristem,mutant,3,27,30590.0,766050.0,25.04249754821837
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_meristem_zone/h2b-istl345_11_seedling3_meristem/h2b-istl345_11_seedling3_meristem_z28c1.tif,meristem,mutant,3,28,38166.0,1283478.0,33.62883194466279
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z01c1.tif,elongation,control,13,1,178769.0,1286891.0,7.198625041254356
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z02c1.tif,elongation,control,13,2,195604.0,1267591.0,6.480394061471135
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z03c1.tif,elongation,control,13,3,202003.0,1220072.0,6.039870694989679
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z04c1.tif,elongation,control,13,4,117956.0,936088.0,7.935908304791617
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z05c1.tif,elongation,control,13,5,133588.0,937437.0,7.017374315058238
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z06c1.tif,elongation,control,13,6,178219.0,983743.0,5.519854785404474
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z07c1.tif,elongation,control,13,7,181547.0,845504.0,4.657218241006461
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z08c1.tif,elongation,control,13,8,142448.0,722832.0,5.074356958328654
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z09c1.tif,elongation,control,13,9,174401.0,624322.0,3.5798074552324817
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z10c1.tif,elongation,control,13,10,113798.0,463618.0,4.074043480553261
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z11c1.tif,elongation,control,13,11,72392.0,361364.0,4.99176704608244
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z12c1.tif,elongation,control,13,12,90228.0,295817.0,3.2785498958194794
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z13c1.tif,elongation,control,13,13,77886.0,215802.0,2.7707418534781603
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z14c1.tif,elongation,control,13,14,52715.0,143132.0,2.7152044010243763
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z15c1.tif,elongation,control,13,15,55660.0,173817.0,3.1228350700682714
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z16c1.tif,elongation,control,13,16,65390.0,239019.0,3.6552836825202633
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z17c1.tif,elongation,control,13,17,94063.0,339340.0,3.60758215238723
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z18c1.tif,elongation,control,13,18,126539.0,505197.0,3.9924213088454943
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z19c1.tif,elongation,control,13,19,117605.0,579778.0,4.929875430466391
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z20c1.tif,elongation,control,13,20,126318.0,662350.0,5.243512405199576
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z21c1.tif,elongation,control,13,21,111057.0,660123.0,5.944001728841946
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z22c1.tif,elongation,control,13,22,122749.0,696277.0,5.672363929645048
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z23c1.tif,elongation,control,13,23,106334.0,637220.0,5.99262700547332
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z24c1.tif,elongation,control,13,24,117866.0,643590.0,5.460353282541191
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z25c1.tif,elongation,control,13,25,164464.0,657813.0,3.9997385446055063
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z26c1.tif,elongation,control,13,26,131893.0,591117.0,4.481792058714261
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling13_elong/h2b-istl345_normal_11_seedling13_elong_z27c1.tif,elongation,control,13,27,159364.0,578068.0,3.62734369117241
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z01c1.tif,elongation,control,14,1,177401.0,1002870.0,5.653124841460871
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z02c1.tif,elongation,control,14,2,182758.0,945799.0,5.17514417973495
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z03c1.tif,elongation,control,14,3,189130.0,863268.0,4.5644160101517475
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z04c1.tif,elongation,control,14,4,208569.0,754485.0,3.617435956446068
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z05c1.tif,elongation,control,14,5,214086.0,641135.0,2.9947544444755847
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z06c1.tif,elongation,control,14,6,225656.0,550691.0,2.440400432516751
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z07c1.tif,elongation,control,14,7,199656.0,419375.0,2.100487839083223
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z08c1.tif,elongation,control,14,8,200446.0,381135.0,1.901434800395119
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z09c1.tif,elongation,control,14,9,168968.0,327408.0,1.9376923441124947
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z10c1.tif,elongation,control,14,10,169153.0,351560.0,2.078355098638511
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z11c1.tif,elongation,control,14,11,169600.0,362840.0,2.13938679245283
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z12c1.tif,elongation,control,14,12,153008.0,344960.0,2.2545226393391196
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z13c1.tif,elongation,control,14,13,101913.0,376981.0,3.699047226555984
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z14c1.tif,elongation,control,14,14,144027.0,426258.0,2.9595700806098857
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z15c1.tif,elongation,control,14,15,115925.0,446087.0,3.8480655596290707
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z16c1.tif,elongation,control,14,16,138379.0,474785.0,3.4310480636512763
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z17c1.tif,elongation,control,14,17,167624.0,506970.0,3.0244475731398843
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z18c1.tif,elongation,control,14,18,186398.0,420257.0,2.254621830706338
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z19c1.tif,elongation,control,14,19,163684.0,472067.0,2.884014320275653
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z20c1.tif,elongation,control,14,20,231620.0,595115.0,2.569359295397634
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z21c1.tif,elongation,control,14,21,224499.0,591904.0,2.63655517396514
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z22c1.tif,elongation,control,14,22,221756.0,582686.0,2.627599704179368
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z23c1.tif,elongation,control,14,23,220971.0,566322.0,2.562879291852777
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z24c1.tif,elongation,control,14,24,217815.0,544125.0,2.4981061910336755
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z25c1.tif,elongation,control,14,25,215144.0,514715.0,2.3924208901944746
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z26c1.tif,elongation,control,14,26,181270.0,408087.0,2.2512660671925855
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z27c1.tif,elongation,control,14,27,209925.0,428911.0,2.0431630344170535
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling14_elong/h2b-istl345_normal_11_seedling14_elong_z28c1.tif,elongation,control,14,28,210622.0,403689.0,1.9166516318333318
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z01c1.tif,elongation,control,12,1,29182.0,1493187.0,51.16808306490302
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z02c1.tif,elongation,control,12,2,34234.0,1874876.0,54.76648945492785
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z03c1.tif,elongation,control,12,3,40993.0,2369207.0,57.7954040933818
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z04c1.tif,elongation,control,12,4,57567.0,3095998.0,53.78077718137127
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z05c1.tif,elongation,control,12,5,92724.0,4242609.0,45.75524136145982
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z06c1.tif,elongation,control,12,6,95486.0,4968787.0,52.03681167919905
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z07c1.tif,elongation,control,12,7,101114.0,5665644.0,56.03224083707499
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z08c1.tif,elongation,control,12,8,101927.0,5627525.0,55.21132771493323
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z09c1.tif,elongation,control,12,9,106756.0,5336112.0,49.98418824234703
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z10c1.tif,elongation,control,12,10,108417.0,4780794.0,44.09635020338139
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z11c1.tif,elongation,control,12,11,125928.0,4543621.0,36.08110189949812
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z12c1.tif,elongation,control,12,12,125522.0,3964965.0,31.58780930832842
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z13c1.tif,elongation,control,12,13,118848.0,3114995.0,26.209906771674746
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z14c1.tif,elongation,control,12,14,71590.0,1721884.0,24.052018438329377
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z15c1.tif,elongation,control,12,15,49893.0,1038743.0,20.819413544986272
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z16c1.tif,elongation,control,12,16,29128.0,786066.0,26.986610821202966
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z17c1.tif,elongation,control,12,17,16393.0,380322.0,23.200268407246995
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z18c1.tif,elongation,control,12,18,21602.0,681596.0,31.55244884732895
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z19c1.tif,elongation,control,12,19,37429.0,1320217.0,35.27256939806033
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/control_elongation_zone/h2b-istl345_normal_11_seedling12_elong/h2b-istl345_normal_11_seedling12_elong_z20c1.tif,elongation,control,12,20,47289.0,1698985.0,35.9276998879232
